epoch;final_output_acc;final_output_loss;intermediate_res2a_acc;intermediate_res2a_loss;intermediate_res2b_acc;intermediate_res2b_loss;intermediate_res2c_acc;intermediate_res2c_loss;intermediate_res3a_acc;intermediate_res3a_loss;intermediate_res3b1_acc;intermediate_res3b1_loss;intermediate_res3b2_acc;intermediate_res3b2_loss;intermediate_res3b3_acc;intermediate_res3b3_loss;intermediate_res3b4_acc;intermediate_res3b4_loss;intermediate_res3b5_acc;intermediate_res3b5_loss;intermediate_res3b6_acc;intermediate_res3b6_loss;intermediate_res3b7_acc;intermediate_res3b7_loss;intermediate_res4a_acc;intermediate_res4a_loss;intermediate_res4b10_acc;intermediate_res4b10_loss;intermediate_res4b11_acc;intermediate_res4b11_loss;intermediate_res4b12_acc;intermediate_res4b12_loss;intermediate_res4b13_acc;intermediate_res4b13_loss;intermediate_res4b14_acc;intermediate_res4b14_loss;intermediate_res4b15_acc;intermediate_res4b15_loss;intermediate_res4b16_acc;intermediate_res4b16_loss;intermediate_res4b17_acc;intermediate_res4b17_loss;intermediate_res4b18_acc;intermediate_res4b18_loss;intermediate_res4b19_acc;intermediate_res4b19_loss;intermediate_res4b1_acc;intermediate_res4b1_loss;intermediate_res4b20_acc;intermediate_res4b20_loss;intermediate_res4b21_acc;intermediate_res4b21_loss;intermediate_res4b22_acc;intermediate_res4b22_loss;intermediate_res4b23_acc;intermediate_res4b23_loss;intermediate_res4b24_acc;intermediate_res4b24_loss;intermediate_res4b25_acc;intermediate_res4b25_loss;intermediate_res4b26_acc;intermediate_res4b26_loss;intermediate_res4b27_acc;intermediate_res4b27_loss;intermediate_res4b28_acc;intermediate_res4b28_loss;intermediate_res4b29_acc;intermediate_res4b29_loss;intermediate_res4b2_acc;intermediate_res4b2_loss;intermediate_res4b30_acc;intermediate_res4b30_loss;intermediate_res4b31_acc;intermediate_res4b31_loss;intermediate_res4b32_acc;intermediate_res4b32_loss;intermediate_res4b33_acc;intermediate_res4b33_loss;intermediate_res4b34_acc;intermediate_res4b34_loss;intermediate_res4b35_acc;intermediate_res4b35_loss;intermediate_res4b3_acc;intermediate_res4b3_loss;intermediate_res4b4_acc;intermediate_res4b4_loss;intermediate_res4b5_acc;intermediate_res4b5_loss;intermediate_res4b6_acc;intermediate_res4b6_loss;intermediate_res4b7_acc;intermediate_res4b7_loss;intermediate_res4b8_acc;intermediate_res4b8_loss;intermediate_res4b9_acc;intermediate_res4b9_loss;intermediate_res5a_acc;intermediate_res5a_loss;intermediate_res5b_acc;intermediate_res5b_loss;intermediate_res5c_acc;intermediate_res5c_loss;loss;lr;val_final_output_acc;val_final_output_loss;val_intermediate_res2a_acc;val_intermediate_res2a_loss;val_intermediate_res2b_acc;val_intermediate_res2b_loss;val_intermediate_res2c_acc;val_intermediate_res2c_loss;val_intermediate_res3a_acc;val_intermediate_res3a_loss;val_intermediate_res3b1_acc;val_intermediate_res3b1_loss;val_intermediate_res3b2_acc;val_intermediate_res3b2_loss;val_intermediate_res3b3_acc;val_intermediate_res3b3_loss;val_intermediate_res3b4_acc;val_intermediate_res3b4_loss;val_intermediate_res3b5_acc;val_intermediate_res3b5_loss;val_intermediate_res3b6_acc;val_intermediate_res3b6_loss;val_intermediate_res3b7_acc;val_intermediate_res3b7_loss;val_intermediate_res4a_acc;val_intermediate_res4a_loss;val_intermediate_res4b10_acc;val_intermediate_res4b10_loss;val_intermediate_res4b11_acc;val_intermediate_res4b11_loss;val_intermediate_res4b12_acc;val_intermediate_res4b12_loss;val_intermediate_res4b13_acc;val_intermediate_res4b13_loss;val_intermediate_res4b14_acc;val_intermediate_res4b14_loss;val_intermediate_res4b15_acc;val_intermediate_res4b15_loss;val_intermediate_res4b16_acc;val_intermediate_res4b16_loss;val_intermediate_res4b17_acc;val_intermediate_res4b17_loss;val_intermediate_res4b18_acc;val_intermediate_res4b18_loss;val_intermediate_res4b19_acc;val_intermediate_res4b19_loss;val_intermediate_res4b1_acc;val_intermediate_res4b1_loss;val_intermediate_res4b20_acc;val_intermediate_res4b20_loss;val_intermediate_res4b21_acc;val_intermediate_res4b21_loss;val_intermediate_res4b22_acc;val_intermediate_res4b22_loss;val_intermediate_res4b23_acc;val_intermediate_res4b23_loss;val_intermediate_res4b24_acc;val_intermediate_res4b24_loss;val_intermediate_res4b25_acc;val_intermediate_res4b25_loss;val_intermediate_res4b26_acc;val_intermediate_res4b26_loss;val_intermediate_res4b27_acc;val_intermediate_res4b27_loss;val_intermediate_res4b28_acc;val_intermediate_res4b28_loss;val_intermediate_res4b29_acc;val_intermediate_res4b29_loss;val_intermediate_res4b2_acc;val_intermediate_res4b2_loss;val_intermediate_res4b30_acc;val_intermediate_res4b30_loss;val_intermediate_res4b31_acc;val_intermediate_res4b31_loss;val_intermediate_res4b32_acc;val_intermediate_res4b32_loss;val_intermediate_res4b33_acc;val_intermediate_res4b33_loss;val_intermediate_res4b34_acc;val_intermediate_res4b34_loss;val_intermediate_res4b35_acc;val_intermediate_res4b35_loss;val_intermediate_res4b3_acc;val_intermediate_res4b3_loss;val_intermediate_res4b4_acc;val_intermediate_res4b4_loss;val_intermediate_res4b5_acc;val_intermediate_res4b5_loss;val_intermediate_res4b6_acc;val_intermediate_res4b6_loss;val_intermediate_res4b7_acc;val_intermediate_res4b7_loss;val_intermediate_res4b8_acc;val_intermediate_res4b8_loss;val_intermediate_res4b9_acc;val_intermediate_res4b9_loss;val_intermediate_res5a_acc;val_intermediate_res5a_loss;val_intermediate_res5b_acc;val_intermediate_res5b_loss;val_intermediate_res5c_acc;val_intermediate_res5c_loss;val_loss
0;0.72495;0.7975459567546844;0.2373;2.0970954750537874;0.243975;2.0748318622112274;0.2439;2.0735218222141265;0.3034;1.973406333208084;0.277575;2.0782588864803313;0.2846;2.0704676013469694;0.275625;2.102105034685135;0.2891;2.0682574696063996;0.311175;2.0145284628629683;0.317625;2.0187285806655884;0.334175;2.01208133995533;0.441275;1.628424640774727;0.44015;1.673304629957676;0.442775;1.6534127724409104;0.45795;1.5996261382818222;0.475025;1.534471680343151;0.482675;1.5001507531046867;0.496675;1.4574998947024345;0.50775;1.4129419706225395;0.50785;1.4167625151276588;0.516975;1.384423866891861;0.524025;1.3464156125307083;0.37975;1.905433267903328;0.528775;1.3417102776646614;0.538025;1.320174028301239;0.544175;1.3031158461093904;0.5464;1.2865446634531021;0.549275;1.2865585280418397;0.56145;1.2538566494703294;0.5732;1.2146747700810432;0.573975;1.220393330013752;0.588075;1.1843914539694786;0.58255;1.1881878702402116;0.3809;1.9373632388591766;0.578975;1.2057113204956054;0.574825;1.2172374801397323;0.583125;1.1942245054125786;0.592875;1.1706325116634368;0.588125;1.1968218266248702;0.561925;1.293171815085411;0.379825;1.9449281361103057;0.391975;1.902005768609047;0.39535;1.8731258563756943;0.41115;1.8058926614046096;0.4122;1.7821490304231644;0.424025;1.7352900609493256;0.438325;1.686707866191864;0.619725;2.636806520995498;0.69675;0.935051848089695;0.643675;1.46016903013438;81.47059306640625;0.001;0.0986;4.050810461807251;0.1016;5.211088971328735;0.1163;4.799686004638672;0.1016;3.898973056793213;0.1016;5.508320243453979;0.0986;4.790319365692139;0.1016;6.061231061172485;0.1016;4.696282566642761;0.1016;5.166088815689087;0.1016;7.46161573638916;0.1016;6.851969834136963;0.0984;7.023707908248902;0.1016;8.298105953979492;0.1016;7.1450180908203125;0.1016;7.2411786079406735;0.1016;8.424015187072754;0.1016;7.807278426361084;0.1016;7.153807060241699;0.1015;6.419596372222901;0.1016;6.468628168106079;0.1016;7.219917407989502;0.1044;7.786250192260742;0.104;6.983812442779541;0.1016;6.814251152801513;0.1188;4.975020873641967;0.0986;5.133870774459839;0.1032;5.180179905700683;0.102;5.753804745483398;0.0986;6.181704849243164;0.0985;5.655829899597168;0.1019;6.72381395072937;0.1016;6.190067393493653;0.1027;5.465618395233155;0.1016;5.4335811241149905;0.1288;6.811255194854736;0.1065;5.547139408874512;0.1038;5.951174271392822;0.1167;5.697274756622314;0.0996;6.0946225078582765;0.113;5.7884622497558595;0.0988;6.099249361419678;0.1016;8.255951262664794;0.1016;7.205400730514526;0.1016;7.20873108291626;0.1016;8.86025006866455;0.1016;8.159794389343261;0.1016;8.278639637756347;0.1016;8.067037971496582;0.0983;11.895244555664062;0.0986;5.945932648086548;0.0986;10.555200336456299;336.3968024658203
1;0.7888;0.6132841479375959;0.285425;1.9402716286182404;0.292575;1.9243433542728423;0.3027;1.8985365752220154;0.34835;1.8153523299217225;0.329475;1.8836307357549666;0.336125;1.866582052373886;0.331125;1.9037022371768952;0.350375;1.8470983433246613;0.369525;1.8109881281137465;0.3793;1.7986162973165511;0.39455;1.7884316069602966;0.489025;1.4783225078105926;0.5203;1.4187502259373665;0.523625;1.39442261749506;0.54005;1.342037357842922;0.56165;1.269034324836731;0.5745;1.2371380803704262;0.58435;1.1868762491106988;0.6014;1.149530543935299;0.597025;1.1582306283414363;0.607825;1.1259516879558564;0.6154;1.0940752860069274;0.436925;1.70445695707798;0.621725;1.0826343415379525;0.6215;1.0751394856333734;0.633875;1.044561115682125;0.64085;1.0200741836786271;0.6439;1.0133712565302848;0.656775;0.9816770323753357;0.672525;0.9358110319018363;0.6721;0.9400441824376583;0.681425;0.9092523793399334;0.68145;0.9161434786081314;0.43285;1.7307194985628127;0.68;0.9178645633995532;0.676125;0.9304823101699352;0.6826;0.91185908203125;0.68765;0.893312995326519;0.681375;0.9185351212441921;0.652675;1.011472923886776;0.443975;1.7171617991924286;0.4498;1.6872237518072128;0.46075;1.6394231514692306;0.47375;1.5872299838781356;0.48;1.5513124703407288;0.498125;1.4977733008503913;0.510925;1.4437401614189147;0.6874;2.4223082059904932;0.756125;0.7583226334691048;0.6968;1.3023287618964912;69.48944287872314;0.001;0.0966;4.075350043869019;0.1016;4.977302029418945;0.0986;4.500944875335693;0.1016;3.7866246414184572;0.1016;5.05300739326477;0.1016;4.606276268768311;0.1016;5.862135132598877;0.1016;5.0108863101959225;0.1016;4.105537442398071;0.1016;7.114449802017212;0.1016;5.977611694717408;0.1016;6.466588372039795;0.1016;6.744114503479004;0.1016;7.002546924591065;0.1016;6.7978848991394045;0.1016;7.865484175109863;0.1016;8.475359365844726;0.1016;6.998206610870361;0.1016;7.143227640533447;0.1016;6.769601050949096;0.1016;6.870957913589478;0.1027;7.893596841430664;0.1027;6.684704765319824;0.1016;6.831698681640625;0.1152;4.196504571914673;0.1063;4.270894330596924;0.1027;5.012753039169311;0.1037;4.713527012252808;0.0986;5.958369146347046;0.0994;5.125776475524902;0.1054;6.3607849082946775;0.0988;6.253215314102173;0.1066;5.627752210235596;0.0984;4.743855665206909;0.1016;5.999103680038452;0.1027;5.963255618667603;0.1027;5.953983899688721;0.1027;6.495069482421875;0.104;5.966117849349976;0.1027;8.00931627960205;0.1047;6.208689521026612;0.1016;6.0060240707397465;0.1016;6.457350119781494;0.1016;5.890617831039429;0.1016;6.913174352264404;0.1016;7.532084973144531;0.1016;6.981974036407471;0.1016;7.079719612884522;0.1092;10.220672943878174;0.0916;4.8804352127075195;0.0974;5.822676075363159;312.25779296875
2;0.804425;0.5735934995472431;0.2929;1.9203132354736328;0.299325;1.8989450854301453;0.3164;1.863914909553528;0.3578;1.7884953196763993;0.3452;1.8488718532562256;0.35125;1.8396442888259887;0.341075;1.8799313806056976;0.365;1.8116140390634536;0.3782;1.7904558685302734;0.392225;1.769032565355301;0.407375;1.7615533064603806;0.49605;1.4607543276786805;0.5323;1.3809104422926903;0.53925;1.3665661018013955;0.55805;1.2975816885948182;0.581325;1.2245182516932487;0.584425;1.1944274639606476;0.60185;1.1480197491884232;0.6173;1.1091645752072334;0.614775;1.1115061203122139;0.620275;1.0880978908777237;0.630425;1.060376540148258;0.4492;1.6815756214141846;0.633675;1.048309877228737;0.638375;1.0280652997732163;0.649475;1.0036659718751908;0.658625;0.9758171633958816;0.66415;0.9592763813376427;0.674;0.9288494074702263;0.691025;0.8784816439509392;0.690125;0.8898368622303009;0.69965;0.8632423173189163;0.69785;0.8631937987267971;0.4491;1.7009227722644806;0.6957;0.8673959631443023;0.696425;0.8739157607078553;0.701175;0.8606389191627503;0.709525;0.8397672803103924;0.696725;0.8763635271310807;0.674;0.9648380222141743;0.457475;1.6838358495473862;0.459225;1.6634063358068467;0.4703;1.6166662714123725;0.4864;1.5640534224629403;0.49655;1.5147436543226243;0.504525;1.4844545539617537;0.527575;1.4031728973388673;0.69745;2.4612207932947205;0.761725;0.7392247949361801;0.709075;1.2729067935474216;67.69613028564453;0.001;0.0987;4.074949144363403;0.1016;5.362303085327149;0.0986;4.979952844238281;0.1016;4.103893495750428;0.1016;5.482054381179809;0.1016;5.305086324310302;0.1016;6.243268001556396;0.1016;5.583889060211182;0.1016;4.233719513702392;0.1016;7.237432892608642;0.1016;6.897568982696534;0.1033;6.262627865600586;0.1016;7.996548930358887;0.1016;7.456097034454346;0.1016;8.070433917236327;0.1016;7.5697705322265625;0.1016;8.548331311798096;0.1016;7.8111866355896;0.1016;7.5159713172912594;0.1016;6.980240333557129;0.1016;6.988110612487793;0.1027;8.573229859924316;0.1027;7.009850039291382;0.1016;7.2363916053771975;0.1024;4.854036256790161;0.0986;5.0143474693298336;0.1137;4.956736530685425;0.0986;5.321578781509399;0.0986;6.738414017486572;0.0986;5.463812713241577;0.0989;6.853984074401856;0.0986;6.869515950775146;0.0997;5.934579217147827;0.1028;4.98950799407959;0.1033;5.781440058135987;0.1054;6.05040124130249;0.1028;6.233262966156006;0.1031;6.694543447875977;0.0987;6.388582527923584;0.1027;7.333352661895752;0.1052;7.567289680480957;0.0983;6.144758786010742;0.1016;6.254771548461914;0.1016;6.36311396446228;0.1016;6.868352605438233;0.1016;6.4463301826477055;0.1016;6.969014682006836;0.1016;6.530663890075684;0.0986;14.470588899230957;0.0986;5.873433475875855;0.0975;7.609257411193847;334.09857646484375
3;0.805475;0.560686693148315;0.29375;1.9042103350162507;0.30555;1.8765512247085572;0.323675;1.8391696991443633;0.364625;1.7719409567594528;0.350925;1.8187623900651932;0.3569;1.8140176444768905;0.3473;1.8517668742895126;0.3752;1.779914547085762;0.389525;1.7568197151899339;0.40105;1.7423843359947204;0.409025;1.7493830659866334;0.5025;1.439921581196785;0.543725;1.3534531264781953;0.5502;1.3320622077584268;0.565375;1.276225858592987;0.58495;1.2106429086327553;0.59905;1.1576677616715432;0.612825;1.1176114787578584;0.62605;1.0817745851039886;0.621775;1.0878779079437255;0.628575;1.0643786098241805;0.640675;1.0273842225253582;0.4495;1.6625068267345429;0.6447;1.0133373821258544;0.650975;0.9986946290314197;0.662675;0.967818565094471;0.669575;0.9422063504219055;0.6727;0.9303119785785675;0.68165;0.8989386091649533;0.704975;0.8474006898343563;0.699475;0.8586617316842079;0.7122;0.8309460373878479;0.709275;0.833044956356287;0.450175;1.6869305296182633;0.70505;0.8405047692358494;0.702175;0.8536327357769012;0.7086;0.831970034635067;0.712925;0.8237851104915143;0.705825;0.8546694934546948;0.677625;0.9505298796236515;0.4596;1.6719276198863984;0.472025;1.6261920201063156;0.4817;1.5841325390577317;0.4926;1.5367799488067626;0.50335;1.4936642806768416;0.518875;1.4430748883843423;0.536825;1.3768626222372056;0.70755;2.47345566234123;0.76455;0.7262694261476398;0.71085;1.2791662771865726;66.45202348861694;0.001;0.0975;4.083282205200195;0.1016;5.248150408172608;0.1016;4.587097003936767;0.1016;3.8423162229537966;0.1016;6.010340991210938;0.1016;5.318410967254638;0.1016;5.8875225757598875;0.1016;5.996230421829224;0.1016;4.542625900268555;0.1016;7.017856632232666;0.1016;5.988596939468384;0.1016;6.557145391845703;0.0979;7.51915288848877;0.1016;6.564819207000732;0.1016;7.160133164215088;0.1016;8.10503092803955;0.1016;7.244261916351318;0.1016;6.882704229354858;0.1016;7.239393608093262;0.1016;6.821397863388062;0.1036;6.963308573913574;0.1027;8.294901588439942;0.1027;8.290943008422852;0.1016;7.168754008483886;0.1036;5.217196292114258;0.1289;5.129845598220825;0.1027;5.801372340011596;0.1027;6.006791652297974;0.1027;7.060489365386963;0.1107;6.0918969032287595;0.103;7.166584133911133;0.1102;7.266412183380127;0.1028;6.590788563919068;0.1027;6.06418783493042;0.1097;6.498812689971924;0.1027;7.497009507751465;0.1027;8.307044149017335;0.1027;8.703984668731689;0.1027;7.630481788635254;0.1027;9.570669014739991;0.1027;9.07941125869751;0.1016;6.983182035827637;0.1016;6.591747972869873;0.1016;7.218543531799316;0.1016;6.974114292907715;0.1016;7.139845471954346;0.1016;6.461204981231689;0.1016;6.281044364547729;0.1027;14.310840965270996;0.1082;7.063820467376709;0.0976;9.206933029937744;351.2486301513672
4;0.8118;0.5433828941464424;0.2973;1.9030060653209686;0.309675;1.8732409705162048;0.327425;1.8290117077350616;0.366875;1.7693820200443269;0.360575;1.8089260654211043;0.367275;1.801597671842575;0.356225;1.830985516500473;0.38375;1.7637929193735122;0.395575;1.7409147200107575;0.4073;1.7266404283285142;0.4134;1.738906344151497;0.503575;1.440750981593132;0.54895;1.3447632761359214;0.556825;1.3305543310165406;0.57205;1.2661545390844344;0.5939;1.1855166485667228;0.604675;1.1519933992266655;0.618975;1.1152946199178695;0.63065;1.0704464995026588;0.626875;1.0816137516319753;0.632475;1.0533116002559662;0.643725;1.025756880003214;0.45965;1.6424184851169585;0.6487;1.0099181726694106;0.652675;0.9958481230616569;0.664125;0.9655256751179695;0.67385;0.9337556185126304;0.6823;0.9175883467495441;0.68985;0.8874268276929855;0.708525;0.8340104385137558;0.7063;0.8413254004776478;0.712;0.8235279074311257;0.7139;0.8164390754461288;0.456225;1.6640502101659775;0.713775;0.8232121836721897;0.7092;0.8296920803129673;0.715825;0.8187136016666889;0.71585;0.815198477101326;0.708225;0.8476553701877594;0.6841;0.9390093289256096;0.465525;1.6645521747589112;0.476025;1.6167346697807312;0.486075;1.5714329996705054;0.502925;1.5176368113517762;0.51;1.4770367535948754;0.5233;1.4365163839697839;0.542925;1.3653965251803397;0.708675;2.529230304327002;0.76935;0.7201110126435757;0.717425;1.2808181312873959;65.9807249710083;0.001;0.1011;4.2289767143249515;0.1016;5.48880661277771;0.0986;4.5687203651428225;0.1016;4.061560919570923;0.1016;5.052956440353394;0.1016;5.0269812431335446;0.1016;6.07385283279419;0.1016;5.082829010009766;0.1016;4.065835440826416;0.1016;6.183992540740967;0.1016;6.454492594146728;0.1016;5.994835230636597;0.1016;8.988600623321533;0.1016;6.619304144287109;0.1016;7.02271552810669;0.1016;7.480561305236816;0.1016;7.378434295654297;0.1016;6.352587718963623;0.1227;6.756451265716553;0.1016;6.555112561035156;0.1031;5.894174546432495;0.1044;7.898496425628662;0.1027;7.289730598449707;0.1016;7.20489097366333;0.1003;4.518871184539795;0.0986;4.942439421844482;0.1173;4.677651913452149;0.118;5.182661869049072;0.1024;6.1504739463806155;0.0986;5.597552061080933;0.1018;6.490380259704589;0.1147;6.881921949005127;0.119;6.3887293228149415;0.1024;5.202403044128418;0.1111;6.083328865814209;0.1027;7.137863205718994;0.1027;6.715902727508545;0.1027;7.134571482086182;0.0994;6.087323363113403;0.1027;8.797634925079345;0.1027;8.314339513397217;0.0986;5.810120502090454;0.0986;6.463277516937256;0.1016;6.992775710296631;0.1016;6.726704482269287;0.1016;6.577805593109131;0.1016;6.350858605957031;0.1016;6.970521824645996;0.0986;13.795583503723144;0.0986;8.369235719299317;0.0983;7.331866844940185;329.41770207519534
5;0.81725;0.5277372331425547;0.301275;1.8967627508163452;0.3142;1.8634068696975707;0.332025;1.818875998020172;0.37185;1.7585780207395554;0.361425;1.798719846010208;0.373625;1.7850207646608354;0.3595;1.8253731575489045;0.3825;1.75743743121624;0.400875;1.7372362152814864;0.41125;1.7183285920143128;0.413675;1.73667274954319;0.505975;1.4319512190103532;0.549525;1.3414343441009522;0.5582;1.3139677731633186;0.581075;1.2435795672535896;0.597925;1.1879900527000427;0.607175;1.1436795227527619;0.62105;1.1019291818618775;0.6314;1.0656871620416641;0.630525;1.0709380339682102;0.63745;1.0484606060266495;0.64755;1.010620599579811;0.459825;1.6410772782325744;0.6533;0.9980587023973465;0.658075;0.9808939351260663;0.66755;0.961308492577076;0.679825;0.9146886822402477;0.6838;0.9013624811947346;0.696375;0.8681826399922371;0.717025;0.8097229428052902;0.71135;0.8290402127802372;0.72165;0.801689571338892;0.71825;0.8024118933320046;0.458275;1.6797291840553283;0.7202;0.8071042106747627;0.713775;0.8194903295487166;0.719375;0.8045838883697987;0.722925;0.8002168693780899;0.710025;0.8372168095976115;0.686425;0.9364861133396626;0.46485;1.662658191561699;0.4722;1.63041075694561;0.482675;1.5886433555603028;0.499475;1.5333007542133332;0.516225;1.4712420832753181;0.522675;1.4325788182616235;0.544575;1.3583767694473268;0.715775;2.5281388570899375;0.77305;0.7098127639085055;0.7142;1.2955746283113956;65.58838905181885;0.001;0.0983;4.614151351547242;0.1016;5.934985800552369;0.1016;4.737852741622925;0.1016;4.427435188674926;0.1016;5.9132741481781;0.1016;5.558515855026245;0.1016;5.9678894161224365;0.1016;5.279748179244995;0.1016;4.756481430435181;0.1016;6.700135765075683;0.1016;6.2400896350860595;0.0986;7.189689127349854;0.1016;9.643993955230712;0.1016;7.193699443054199;0.1016;7.678934054565429;0.1016;8.00827041168213;0.1016;7.992354068756104;0.1016;8.050455772399902;0.1016;7.958997933197021;0.1016;7.753809923553467;0.1016;6.420857237243652;0.1017;8.148717181396485;0.1027;7.094141677093506;0.1016;8.557735712432862;0.0986;5.260339357757569;0.0983;5.59777141532898;0.0983;4.968329463577271;0.0991;5.0289396900177;0.103;6.148161326599121;0.0986;5.755299764251709;0.0987;6.560908149719238;0.0979;7.356127182769775;0.0973;6.477403066253662;0.1009;5.602794611358642;0.0986;6.8028978313446045;0.1051;7.3612950248718265;0.1027;6.5450844432830815;0.1029;7.436098590087891;0.0991;6.354573545455932;0.1027;7.750969075012207;0.1027;7.759401820373535;0.0986;7.2062118850708;0.1018;7.222431100082398;0.1016;7.774891693115235;0.1016;7.352670124053955;0.1016;7.43979846496582;0.1016;6.770330053710937;0.1016;6.828367972183227;0.0986;13.211891976928712;0.0986;6.706010643005371;0.0986;11.30468935775757;352.40590532226565
6;0.819925;0.5245265050649643;0.307775;1.8818912716388703;0.3202;1.8496345331192017;0.3431;1.7988768115520477;0.377975;1.7447775440454483;0.364775;1.7854813301086425;0.37335;1.7729966772317887;0.36785;1.80583922393322;0.39405;1.7325957137346268;0.403225;1.7204698857545853;0.412875;1.7139937211751939;0.41845;1.730056225132942;0.511275;1.419598730313778;0.557775;1.32762386187315;0.560275;1.3102580274641513;0.58005;1.240862542116642;0.600875;1.1813260795354843;0.6112;1.1427144235014914;0.623975;1.0908314907431602;0.638325;1.0423318719267844;0.6358;1.0568985182642936;0.6469;1.0262607548594476;0.654075;0.9980398328304291;0.461325;1.6416543143033981;0.662275;0.979329182422161;0.6636;0.963739426445961;0.6758;0.9313449040234089;0.6857;0.9012323143661022;0.690125;0.8865439684689045;0.703525;0.8550599942088127;0.7209;0.8000115535020829;0.716975;0.8176073330879211;0.7235;0.7919341354787349;0.721775;0.796763054138422;0.461475;1.6577056378602981;0.720625;0.7960978026092053;0.722075;0.8037975791335106;0.72715;0.7936656299948692;0.725425;0.7895650779843331;0.717025;0.8280353073984384;0.686925;0.9246222304701806;0.470975;1.6512759447574616;0.47595;1.6284597896099091;0.485125;1.578784624648094;0.5057;1.5152063539505005;0.511875;1.4658494175076484;0.527325;1.4202937224149703;0.546125;1.351337641620636;0.720475;2.504663602856174;0.77515;0.7077642871767282;0.723625;1.2583002153186127;64.93853059005737;0.001;0.0983;4.6891746311187745;0.1016;5.820736519622803;0.1016;4.8895071424484255;0.1008;4.597557933425903;0.1016;6.103904121398926;0.1016;6.1767877693176265;0.1016;7.786314372253418;0.1016;6.772661503601074;0.1016;5.122727408218384;0.1016;8.19144559020996;0.1016;7.362220156478882;0.1016;6.790335428619385;0.1016;6.5156030853271485;0.1016;6.995592762374878;0.1016;7.719551839447021;0.1016;7.968008798980713;0.1016;7.968161641693115;0.1016;7.981251959991455;0.1016;8.391891424560546;0.1016;8.19440491027832;0.1016;7.368841512298584;0.1015;8.565122342681885;0.1027;7.438855840301514;0.1016;7.933184741210938;0.1074;5.0553290573120115;0.1;4.784018829345703;0.1029;5.45974151763916;0.1246;5.589292807388306;0.128;6.374506959533692;0.1005;5.900501746368408;0.1428;6.769079424667359;0.1175;7.4703983917236325;0.0956;6.630743366622925;0.101;6.056471117401123;0.1016;5.449997089004516;0.118;7.2087871376037596;0.1027;7.069792366790772;0.1027;7.328252445983887;0.1055;6.960020635223389;0.1027;8.749125617218018;0.1027;9.647390362548828;0.1016;6.444553852081299;0.1016;7.34222308883667;0.1016;8.299904620361328;0.1016;7.209289520263672;0.1016;7.0649760070800784;0.1016;7.029917805480957;0.1016;8.36924860534668;0.0986;14.528679635620117;0.0986;6.500480632781983;0.0955;9.008631983947755;361.6451985351562
7;0.82235;0.515188545012474;0.3078;1.8834407389640808;0.32345;1.8442008234024048;0.343775;1.7933099730968476;0.37925;1.7376677575588226;0.3731;1.762797008728981;0.3852;1.7511380855321885;0.3673;1.8003330367565156;0.396875;1.7152225487709045;0.404675;1.7081600061416626;0.42005;1.6911882358074188;0.41955;1.7189198199510574;0.510075;1.4140965620517731;0.55865;1.3173789014577866;0.56035;1.3015969463586807;0.5792;1.2345853834033012;0.5996;1.1666571645736694;0.61125;1.1283682287216186;0.6242;1.0841957835495473;0.6369;1.0468138980567456;0.634;1.0531326418578624;0.6442;1.0217459105491637;0.653975;0.9888783206820488;0.4675;1.6126242479085922;0.659675;0.9810416130304337;0.66595;0.9575830080032348;0.6758;0.9288550838947296;0.687275;0.8943283301055431;0.691325;0.8791179792523384;0.704925;0.8400827268660068;0.722725;0.7973864115357399;0.7193;0.8037010286808014;0.72685;0.7857918150126934;0.727225;0.7821075634002685;0.467825;1.6531904947519303;0.724425;0.7919013519704342;0.719975;0.797424877935648;0.726425;0.7872581516563892;0.7262;0.784038724142313;0.716025;0.8203994058549404;0.686675;0.9308937360227107;0.47685;1.6219242203831672;0.480175;1.5995772695541381;0.49465;1.5527516666173935;0.508675;1.4973336978673935;0.5206;1.448161954498291;0.5301;1.4103474543690682;0.552525;1.3341084862113;0.7272;2.5049082900899564;0.77685;0.6981879801824689;0.72125;1.2757496406279505;64.44979337539672;0.001;0.0983;4.7946481716156;0.1016;5.684791438293457;0.0986;4.594349621582031;0.1008;4.38621381149292;0.1016;5.446867119216919;0.1016;5.188220253372192;0.1016;6.626444831085205;0.1016;5.215387685775757;0.0986;4.420988473510742;0.1016;6.855068264007568;0.1016;6.595886783599854;0.0986;6.448310396575928;0.0925;6.929679106521607;0.1016;6.102603619766235;0.1016;6.826646922302246;0.1016;7.555652233123779;0.1016;8.43868371887207;0.1016;7.4370638946533205;0.1016;7.84178235321045;0.1016;7.6404194854736325;0.1016;7.223806267547608;0.1091;8.14041495437622;0.1027;7.923955778503418;0.1016;6.4147173774719235;0.1295;5.088131843566894;0.1093;5.051923053741455;0.1031;5.667572235870361;0.0984;6.087928284835815;0.1073;6.6985217994689945;0.1147;5.911554383468628;0.1033;7.071562060546875;0.1312;7.662954552459717;0.1033;6.904770719909668;0.1027;6.579933480834961;0.0897;5.306234939193725;0.1027;7.681184426879883;0.1027;8.172947313690186;0.1031;7.594154719543457;0.1027;7.92832688293457;0.1027;9.035614749145507;0.1027;9.588862109375;0.0945;5.871608215713501;0.1016;6.159387369537353;0.1016;6.594904623031616;0.1016;7.011003701782227;0.1016;6.127210218048096;0.1016;5.914182594680786;0.1016;6.586586270141601;0.1027;14.327610926818847;0.0986;7.894790193939209;0.0986;10.341278201293946;349.5933417724609
